requestid,boro,yr,m,d,hh,mm,vol,segmentid,wktgeom,street,fromst,tost,direction
39743,Manhattan,2026,1,13,20,15,31,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,20,30,19,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,20,45,28,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,21,0,18,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,21,15,16,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,21,30,20,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,21,45,8,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,22,0,15,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,22,15,12,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,22,30,19,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,22,45,23,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,23,0,6,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,23,15,13,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,23,30,15,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,13,23,45,9,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,0,0,7,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,0,15,10,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,0,30,2,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,0,45,5,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,1,0,3,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,1,15,5,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,1,30,5,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,1,45,6,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,2,0,2,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,2,15,6,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,2,30,3,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,2,45,6,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,3,0,9,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,3,15,3,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,3,30,1,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,3,45,6,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,4,0,14,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,4,15,14,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,4,30,9,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,4,45,9,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,5,0,15,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,5,15,13,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,5,30,12,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,5,45,17,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,14,6,0,9,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
38417,Manhattan,2025,1,6,0,0,6,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,0,15,2,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,0,30,0,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,0,45,2,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,1,0,3,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,1,15,4,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,1,30,1,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,1,45,1,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,2,0,2,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,2,15,0,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,2,30,0,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,2,45,1,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,3,0,0,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,3,15,1,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,3,30,4,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,3,45,4,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,4,0,2,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,4,15,9,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,4,30,15,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,4,45,7,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,5,0,8,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,5,15,15,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,5,30,18,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,5,45,22,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,6,0,13,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,6,15,14,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,6,30,13,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,6,45,29,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,7,0,47,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,7,15,99,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,7,30,102,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,7,45,32,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,8,0,11,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,8,15,14,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,8,30,12,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,8,45,19,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,9,0,18,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,9,15,11,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,9,30,13,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,9,45,12,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,10,0,9,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,10,15,11,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,10,30,8,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,10,45,14,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,11,0,13,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,11,15,11,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,11,30,8,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,11,45,6,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,12,0,15,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,12,15,12,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,12,30,7,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,12,45,15,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,13,0,17,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,13,15,20,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,13,30,18,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,13,45,16,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,14,0,16,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,14,15,21,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,14,30,18,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,14,45,22,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,15,0,37,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,15,15,41,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,15,30,47,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,15,45,48,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,16,0,23,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,16,15,32,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,16,30,32,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,16,45,15,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,17,0,16,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,17,15,11,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,17,30,18,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,17,45,16,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,18,0,9,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,18,15,7,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,18,30,8,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,18,45,7,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,19,0,6,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,19,15,9,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,19,30,13,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,19,45,8,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,20,0,12,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,20,15,7,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,20,30,9,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,20,45,15,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,21,0,8,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,21,15,8,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,21,30,7,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,21,45,16,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,22,0,5,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,22,15,6,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,22,30,1,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,22,45,4,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,23,0,8,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,23,15,5,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,23,30,5,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,6,23,45,7,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,7,0,0,7,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,7,0,15,0,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,7,0,30,6,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,7,0,45,3,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
39743,Manhattan,2026,1,16,10,45,30,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,11,0,32,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,11,15,35,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,11,30,24,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,11,45,25,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,12,0,30,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,12,15,28,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,12,30,32,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,12,45,35,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,13,0,25,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,13,15,19,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,13,30,19,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,13,45,30,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,14,0,19,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,14,15,32,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,14,30,28,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,14,45,36,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,15,0,30,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,15,15,30,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,15,30,21,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,15,45,36,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,16,0,35,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,16,15,33,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,16,30,26,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,16,45,34,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,17,0,23,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,17,15,31,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,17,30,28,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,17,45,19,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,18,0,19,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,18,15,22,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,18,30,20,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,18,45,26,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,19,0,31,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,19,15,16,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,19,30,15,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,19,45,16,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,20,0,16,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,20,15,20,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,20,30,25,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,20,45,19,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,21,0,8,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,21,15,14,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,21,30,9,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,21,45,14,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,22,0,5,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,22,15,14,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,22,30,12,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,22,45,17,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,23,0,14,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,23,15,2,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,23,30,7,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
39743,Manhattan,2026,1,16,23,45,5,31662,POINT (981848.6609912371 204698.1404409656),GREENWICH STREET,King Street,West Houston Street,NB
38417,Manhattan,2025,1,10,7,45,46,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,10,8,0,18,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,10,8,15,18,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,10,8,30,12,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,10,8,45,18,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
38417,Manhattan,2025,1,10,9,0,23,73021,POINT (1008609.6594247529 256511.52191156909),9 AVENUE,West 218 Street,West 219 Street,SB
