requestid,boro,yr,m,d,hh,mm,vol,segmentid,wktgeom,street,fromst,tost,direction
38203,Bronx,2025,3,13,8,0,106,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,8,15,83,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,8,30,100,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,8,45,96,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,9,0,66,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,9,15,72,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,9,30,86,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,9,45,78,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,10,0,71,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,10,15,92,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,10,30,83,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,10,45,74,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,11,0,81,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,11,15,69,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,11,30,68,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,11,45,71,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,12,0,77,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
38203,Bronx,2025,3,13,12,15,70,9014571,POINT (1016307.4114839429 239006.17257189233),BRUCKNER BOULEVARD,Dead End,Bronx River Shoreline,EB
39558,Bronx,2025,12,10,14,45,295,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,15,0,267,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,15,15,250,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,15,30,248,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,15,45,282,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,16,0,279,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,16,15,321,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,16,30,273,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,16,45,268,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,17,0,285,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,17,15,305,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
