"RequestID","Boro","Yr","M","D","HH","MM","Vol","SegmentID","WktGeom","street","fromSt","toSt","Direction"
"36741","Manhattan","2024","2","25","10","45","24","166137","POINT (997913.61349649 229824.13246526482)","CENTRAL PARK NORTH","Frawley Circle","Central Park Lenox Avenue Appr","WB"
"36741","Manhattan","2024","2","25","11","0","22","166137","POINT (997913.61349649 229824.13246526482)","CENTRAL PARK NORTH","Frawley Circle","Central Park Lenox Avenue Appr","WB"
"36741","Manhattan","2024","2","25","11","15","33","166137","POINT (997913.61349649 229824.13246526482)","CENTRAL PARK NORTH","Frawley Circle","Central Park Lenox Avenue Appr","WB"
"36741","Manhattan","2024","2","25","11","30","20","166137","POINT (997913.61349649 229824.13246526482)","CENTRAL PARK NORTH","Frawley Circle","Central Park Lenox Avenue Appr","WB"
"36741","Manhattan","2024","2","25","11","45","20","166137","POINT (997913.61349649 229824.13246526482)","CENTRAL PARK NORTH","Frawley Circle","Central Park Lenox Avenue Appr","WB"
"36741","Manhattan","2024","2","25","12","0","31","166137","POINT (997913.61349649 229824.13246526482)","CENTRAL PARK NORTH","Frawley Circle","Central Park Lenox Avenue Appr","WB"
"37336","Manhattan","2024","3","7","6","45","172","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","7","0","169","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","7","15","211","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","7","30","192","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","7","45","201","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","8","0","162","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","8","15","168","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","8","30","181","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","8","45","164","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","9","0","166","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","9","15","160","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","9","30","162","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","9","45","164","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","10","0","153","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","10","15","174","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","10","30","129","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","10","45","173","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","11","0","143","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","11","15","169","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","11","30","164","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","11","45","183","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","12","0","157","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","12","15","138","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","12","30","162","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","12","45","159","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","13","0","127","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","13","15","162","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","13","30","120","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","13","45","166","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","14","0","155","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","14","15","182","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","14","30","156","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","14","45","141","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","15","0","156","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","15","15","171","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","15","30","139","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","15","45","153","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","16","0","142","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","16","15","148","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","16","30","128","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","16","45","137","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","17","0","141","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","17","15","137","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","17","30","147","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","17","45","137","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","18","0","133","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
